Date,RANDWICK SO2 24h maximum [pphm],LIVERPOOL SO2 24h maximum [pphm],NEWCASTLE SO2 24h maximum [pphm],WOLLONGONG SO2 24h maximum [pphm],PARRAMATTA NORTH SO2 24h maximum [pphm],PENRITH SO2 24h maximum [pphm],RANDWICK NO 24h maximum [pphm],LIVERPOOL NO 24h maximum [pphm],NEWCASTLE NO 24h maximum [pphm],WOLLONGONG NO 24h maximum [pphm],PARRAMATTA NORTH NO 24h maximum [pphm],PENRITH NO 24h maximum [pphm],RANDWICK NO2 24h maximum [pphm],LIVERPOOL NO2 24h maximum [pphm],NEWCASTLE NO2 24h maximum [pphm],WOLLONGONG NO2 24h maximum [pphm],PARRAMATTA NORTH NO2 24h maximum [pphm],PENRITH NO2 24h maximum [pphm],RANDWICK OZONE 24h maximum [pphm],LIVERPOOL OZONE 24h maximum [pphm],NEWCASTLE OZONE 24h maximum [pphm],WOLLONGONG OZONE 24h maximum [pphm],PARRAMATTA NORTH OZONE 24h maximum [pphm],PENRITH OZONE 24h maximum [pphm],RANDWICK PM10 24h maximum  ,LIVERPOOL PM10 24h maximum  ,NEWCASTLE PM10 24h maximum  ,WOLLONGONG PM10 24h maximum  ,PARRAMATTA NORTH PM10 24h maximum  ,PENRITH PM10 24h maximum  ,RANDWICK PM2.5 24h maximum  ,LIVERPOOL PM2.5 24h maximum  ,NEWCASTLE PM2.5 24h maximum  ,WOLLONGONG PM2.5 24h maximum,PARRAMATTA NORTH PM2.5 24h maximum ,PENRITH PM2.5 24h maximum  ,LIVERPOOL CO 24h maximum [ppm],NEWCASTLE CO 24h maximum [ppm],WOLLONGONG CO 24h maximum [ppm],PARRAMATTA NORTH CO 24h maximum [ppm],PENRITH CO 24h maximum [ppm]
27/09/2021,0.1,0.1,0.5,0.1,0.1,0.2,2.6,3.4,,4,4.1,1.9,1.9,2.3,1.8,1.9,2.1,1.4,3.3,3.2,3,3.2,3.2,3.5,19.1,24.4,40.5,23.2,22.3,76.5,9.9,15.2,12.8,8.8,10.3,11.3,-0.1,0.2,0.2,0.2,0.2
28/09/2021,1.2,0.2,,1,0.3,0.4,3,10.6,,0.7,7.7,1.8,1.5,2.4,,1.5,1.7,1.7,3.6,3.2,,3.5,3.5,3.6,27.3,38.8,36.5,50.1,31.7,91.4,12.1,19.6,9.7,14.8,13,15.9,0.1,,0.2,0.3,0.2
29/09/2021,0.5,1,0.2,0.4,0.2,0.1,0.3,6.9,0.9,3.1,,1.6,1,2.8,2,2,1.5,1.9,3.4,1.4,2.5,2.3,1.1,2.4,32.3,39.6,39.3,40.9,35.9,35.6,33.7,17.5,12.8,10.8,10.5,17.5,0,0.2,0.2,0.2,0.2
30/09/2021,0.7,0.3,1.5,0.5,,0.4,0.4,4.5,4.5,0.7,,2.4,0.7,2.7,1.7,2.3,,2,3.7,3.5,3,3.3,3.2,3.1,30.8,21.4,48.9,24.3,19.4,43.1,16.2,13.8,13.4,15.1,9.3,11.3,0,0.3,0.2,,0.2
1/10/2021,0.2,0.1,0.7,0.3,0.1,0.2,1.6,2.1,1.8,1.2,1.9,1.5,2,2.1,1.8,2.4,1.9,1.3,4.2,3.8,3.4,3.3,4,4.2,28.9,33.9,49.9,50.7,28.3,28.7,14.6,11.4,11,15.3,7.3,11.2,0,0.3,0.2,0.2,0.2
2/10/2021,0.1,0.1,0.3,0.1,0,0.1,1.1,3.7,0.4,0.4,2.1,1.1,1.4,1.7,1.8,0.9,1.3,1.8,4.1,2.9,3,3,3.3,2.9,22.1,29.6,29.6,18.1,19,26.4,16.6,12.4,13.3,16.5,10.1,14.2,0,0.2,0.2,0.3,0.2
3/10/2021,0.1,0,0.3,0.2,0,0.1,0.6,1.4,1.6,0.1,0.4,0.6,1.4,2.2,2.7,1.1,1.4,0.9,3.9,3.3,4.1,3.7,3.4,3.3,50.8,26.7,46.9,49.8,20.2,42.5,16.6,12.2,20.9,19.1,11,14.4,0,0.2,0.3,0.3,0.2
4/10/2021,1.5,0.1,1,0.2,0,0.3,0.6,1.7,1.4,1,2.3,0.6,0.9,1.3,1.8,1.1,1.4,0.9,4,3.3,3.6,3.1,3.6,3.3,30.2,21.5,34.6,27.9,17.9,77.9,19.3,12.6,10.8,14.3,8.9,17.3,0,0.2,0.2,0.3,0.3
5/10/2021,0.1,0.2,0,0,0.1,0,0.6,5.5,0.3,0.2,4,0.2,1,2.5,1.6,0.1,1.9,0.3,3,3,2.9,2.8,2.9,3,21.2,28.8,20.9,36.2,21.3,176.1,25,20.4,6.2,16.8,8.2,10.7,-0.1,0.1,0.1,0.1,0.1
6/10/2021,0.1,0.2,0.8,0.2,0.2,0.2,0.8,8.8,0.7,0.3,9,4.9,1.6,3.1,1.7,3.1,2.5,2.1,4.2,4.1,3.8,3.9,4.4,4.1,40.6,41.9,49.8,54.7,32.8,,21.9,16.7,12.5,21.2,10.1,19.6,-0.1,0.2,0.2,0.2,0.2
7/10/2021,0.1,0.2,1.1,1.6,0.1,0.2,0.5,7.4,3.4,0.6,1.9,1.3,2.4,2.6,2.6,1.8,2.3,1.2,3.6,3.4,3.6,3.2,3.2,3.2,124.2,140.6,104.2,220.8,81.7,71.8,45.9,18.1,19.8,15.9,17.1,22.3,-0.1,0.2,0.3,0.2,0.2
8/10/2021,0.1,0.1,0.1,0.1,0.1,0.1,0.2,1.1,0.3,2.6,1.6,0.6,0.4,1.9,1.5,2.2,2.3,1.2,3.2,3.4,3.2,3,3.2,3.8,32.6,52.4,48.7,38.7,49.7,36.1,23.6,16.3,13.5,16.6,13.4,13.2,-0.2,0.2,0.2,0.2,0.1
9/10/2021,1.8,0.8,0.7,0.6,0.8,0.2,1,6.6,2.7,2.8,5.2,1.9,1.5,2.4,2.2,2.1,2,1.2,3.9,5,2.9,4.3,6,3.7,47,84.5,44.6,57.5,141.8,107.6,21.8,47.3,15.9,26.2,101.4,39.6,0.1,0.3,,0.4,0.4
10/10/2021,0.4,0.2,0.4,1.4,0.1,0.1,0.5,0.5,0.6,0.5,1.1,0.1,1.7,2.3,2.5,1.7,1.8,1.1,3.5,3.7,4.4,2.4,3.6,4.7,71.2,45.1,84.1,47.7,69.1,88,40.3,24.9,18.8,20.6,49.4,39.8,0.1,0.3,0.3,0.5,0.4
11/10/2021,0.1,0.1,0.1,0.3,0,0.3,0.3,0.4,,0.1,0.3,1.2,1.1,1.6,0.3,0.5,1.7,1.3,3.2,2.4,3.1,2.6,2.3,2.3,25,18.7,17.2,23,15.2,25.6,15.1,,7.6,16.4,5.4,9.6,-0.1,0.2,0.1,0.2,0.2
12/10/2021,0,0,0.1,0.1,0.2,0.2,0,1.1,0.1,0.5,8.1,1,0,2.2,0,1.3,2.2,1.6,3.2,2.4,3.2,2.8,2.7,2.2,19.1,18.2,28.6,15.9,22.3,16.8,10.2,,8.1,15.7,7.3,8.4,-0.2,0.2,0.2,0.2,0.1
13/10/2021,0.1,0.1,0.1,0,0.1,0.2,0.1,7,0.5,0.1,0.6,0.8,0.1,2.1,1.3,1,1.5,1.4,3.2,2.1,2.9,2.9,2.4,2.5,26.7,52.1,27.1,22.4,17.7,17.8,18.2,11.4,7.9,7.3,6.4,12.2,-0.1,0.2,0.1,0.2,0.2
14/10/2021,1.1,0.3,0.3,0.3,0.3,0.3,0.5,,0.6,0.3,2,2.2,0.9,1.8,1.2,1.1,1.6,1.5,3,2.2,2.5,2.8,3,3.6,37.5,29.4,39.5,41.5,25.1,18.9,24.4,9.4,13.2,12,6.4,11.4,-0.1,0.2,0.1,0.3,0.2
15/10/2021,0.1,0.1,1.2,0,0.1,0.1,1.6,3,4.2,0.3,2,0.7,1.7,1.3,1.5,0.9,1.4,1,2.7,2.8,2.6,2.8,2.6,2.8,52.4,46,66.6,54.1,59.2,60.8,20.2,12.2,10.6,14.8,11.6,16.4,-0.1,0.3,0.2,0.3,0.2
16/10/2021,0,0.1,0.1,0,0,0,0.2,0.4,0.1,0.1,0.1,0.2,1.6,1.1,0.5,1.1,1.5,0.4,2.9,2.9,2.7,2.8,2.9,2.9,15.7,14.2,20.6,13.3,16.5,13.1,13.1,13.2,8,15.8,9.1,12.8,-0.1,0.2,0.1,0.1,0.2
17/10/2021,0,0,0.2,0.1,0,0,0.3,0.9,0.7,0.1,0.7,0.4,1.2,1.8,1.1,1.7,1.4,0.9,3.4,3.8,3.7,3,4,4,30.2,25.5,55.4,32.1,25.7,19.5,21.3,10.3,11.6,16.1,10.9,13.9,-0.1,0.2,0.1,0.2,0.2
18/10/2021,0.2,0.3,2.6,0.4,0.4,0.4,3.7,5.2,3.2,7.2,5.1,3.6,1.9,3,2,2.2,2.4,1.7,4.7,4.5,3.5,4.6,4.5,4.4,46.4,37.9,38,31.2,26,41.7,16.5,17.1,15.7,16,10.7,15,-0.1,0.2,0.2,0.2,0.2
19/10/2021,0.2,0.1,0.7,1,0.2,0.1,4.1,5.5,3.9,4.9,8.1,0.7,2.9,3,2.1,2.3,2.9,1.7,3.2,3.1,5.5,2.6,3.2,3.9,55.9,37.9,71,37.1,52.1,39,21.3,13.2,,12.2,16.6,13,-0.1,0.3,0.5,0.3,0.2
20/10/2021,0.2,0.1,0.1,0.7,0,0.4,0.8,3.5,1.9,0.7,1.2,1.2,1.9,2.4,1.7,1.1,1.9,1.2,4.1,3.6,3.6,3,3.6,3.9,21.2,24.7,28.1,27.3,30.7,27.2,23.5,11.8,8.3,13.8,7.4,9.3,-0.1,0.2,0.5,0.2,0.2
21/10/2021,0.4,0.1,0.1,0,0.2,0.2,2.8,6.7,0.5,1,12.5,2.2,2.2,2.8,1.6,1.9,2.2,1.6,4.7,4.4,3.6,3.5,4.5,4.8,22.6,334,59,22.8,37.5,48.1,15,12.8,14.2,19.2,9.2,11.3,-0.1,0.3,0.2,0.3,0.2
22/10/2021,0.1,0.1,0.1,0.2,0.1,0.1,1.3,4.1,0.3,0.7,8.9,2.3,1.9,2,1,1.9,2.4,1.5,3.6,4.2,3.1,3.1,3.9,4.6,16.2,28.1,35.2,41.8,25.7,104.3,19.8,11.5,12.3,16.4,9.9,9.4,-0.1,0.2,0.2,0.3,0.2
23/10/2021,1,0.3,1.1,0.3,0.5,0.4,0.6,5.6,1.9,0.3,4,1.9,1.1,1.6,1.3,1.2,1.1,0.9,3.9,5.8,3.3,3.8,5.4,6.2,24,43.5,32.7,29.7,36.8,59.5,30.9,19,15.6,21,14.7,16.5,0,0.3,0.2,0.3,0.2
24/10/2021,0.2,0.1,0.1,0.3,0.1,0.3,0.1,0.1,0.1,0.2,0,0.7,0.6,1.4,0.7,1.2,0.6,0.3,3.4,3.4,3.5,2.8,3.4,3.9,24.3,31,37,21,35.6,27.2,21.5,11.2,13.4,10.2,14.5,10.2,-0.2,0.3,0.2,0.2,0.2
25/10/2021,0.1,0.2,0.2,0.8,0.1,0.1,4.9,9.5,2.5,3.1,7.5,2.2,1.9,2.1,1.5,1.6,1.8,0.9,3.4,3.4,4,3.2,3.5,3.6,24,31.7,37.7,22.5,49.4,33.4,14.9,11.5,16,15.8,10,11.7,-0.1,0.2,0.2,0.2,0.2
26/10/2021,0.2,0.1,0.1,0.4,0.1,0.1,3.4,7.1,0.3,2.8,6.7,,1.9,2,0.8,1.7,1.8,1.3,3.3,3.4,3.2,3,3.6,4.2,27.3,34.1,32.4,37.4,39.6,38.4,15.8,15.2,21.5,9.6,8.1,12.9,-0.1,0.2,0.1,0.2,0.2
27/10/2021,0.2,0.2,0.3,0.1,0.2,0.3,0,7.5,3.4,,2.1,1.3,0.5,2.5,1.9,2,2.1,1.9,3.7,4.3,3.7,3.1,4.2,4.8,26.2,,48.1,,43,87.4,31.7,,16.3,,13.8,13.4,-0.1,0.3,0.1,0.2,0.2
28/10/2021,1.1,0.1,0.7,0.1,0.3,0.1,2,4.4,3.3,,2.9,1.9,2.3,4.2,2.9,4.2,3.4,2.1,7,5.6,5.2,5,5.4,5.8,48.7,,57,,81.5,72.8,23.2,,21.4,,14.8,17.2,0,0.3,0.5,0.3,0.3
29/10/2021,0.6,0.2,1.1,0.2,0.2,0.2,0.6,7.6,4.9,0.6,3.5,3.5,1.9,3.5,2.9,3.1,2.9,2.1,4.6,4.3,4.8,4.1,4.3,4.4,81.8,103.3,166.5,99.4,84.3,151.9,26.7,20.2,22.8,12.5,13.3,18.8,0.1,0.3,0.5,0.3,0.3
30/10/2021,0.4,0,0.1,0.2,0.1,0.2,0.1,0.3,0,0.2,0.4,0.2,0.8,1.2,0.1,0.7,1,0.4,2.7,2.7,2.9,2.6,2.8,3.3,36.1,31.8,62.2,44.6,51.5,36.7,15.7,13.7,26.4,25.1,11.6,10.2,-0.2,0.2,0.1,0.1,0.1
31/10/2021,0,0,0.1,0.1,0,0.1,0.3,1.1,0.4,1.6,0.7,0.3,0.7,1.9,1,1,1.4,0.6,3,3.7,2.7,2.9,3.3,3.6,19.4,23.8,81.2,31,23.8,36.2,27.8,10.7,11.4,12.9,10.8,9.4,-0.1,0.2,0.2,0.2,0.1
1/11/2021,0.3,0.2,0.1,0.1,0.2,0.2,3.8,9.6,2.5,,9.7,2.1,2.1,2.6,1.4,1.9,2.4,1.2,3.1,3.6,2.8,2.8,3.7,3.3,23.7,41.9,33.4,,31.8,35,24.8,12.3,14.8,,8.7,7.2,0,0.2,0.1,0.3,0.2
2/11/2021,0.1,0.2,0.2,0.1,0.2,0.4,0.3,12.4,0.7,1.6,14,2.7,0.6,2.7,0.9,1.6,2.6,1.3,2.8,3.1,2.7,2.8,2.9,3.4,18.5,1545.8,49.2,21.4,59,37.6,19.3,75.7,9.4,9.5,11.7,8.5,-0.1,0.2,0.1,0.3,0.2
3/11/2021,0.1,0.3,0.2,0.2,0.3,0.2,0.2,12.1,0.4,0.2,8.2,4.4,0.5,2.4,1.2,0.8,2,1.4,3,3.5,2.7,2.8,3.3,4.1,19.2,70.1,46.7,32.9,41,66.7,15.4,10.6,12.2,16.9,6.8,10.1,0,0.2,0.1,0.2,0.2
4/11/2021,0.1,0.3,0.3,0.1,0.6,0.2,0.2,2.3,1.6,3.8,,1.1,0.6,2.3,1.7,1.9,2.2,1.6,2.7,1.8,2.1,2.3,2,1.9,20.7,29.9,96.9,35.6,53.1,54.4,6.6,11.1,10.5,18.8,10.6,11.8,-0.1,0.3,0.2,0.2,0.2
5/11/2021,0.1,0,0.2,0.1,0.1,0.1,0.2,1.1,0.7,1.4,3,0.7,0.7,2,1,1.8,2.2,1.6,2.8,2.8,2.7,2.7,2.8,2.6,22.8,16.4,31,18,19.6,29.1,16,6.1,7.3,17.4,5.9,10.6,-0.1,0.2,0.2,0.3,0.2
6/11/2021,1.3,0.5,0.1,1,0.2,0.2,0.5,2.8,1.4,0.9,1.6,1.3,0.8,1.3,1.1,1.2,0.8,0.7,3.2,4.7,2.8,3.1,4.4,3.6,23.4,24.7,32.2,53.1,20.9,36.3,21.9,10.7,21.1,36.2,8.4,9.8,-0.2,0.2,0.2,0.2,0.2
7/11/2021,0.3,0.1,0.4,1,0.1,0.1,0.4,1.7,1.5,0.3,0.7,0.5,1.9,1.3,1.8,1.9,0.8,0.5,3.1,2.7,3.6,3.6,2.9,3.2,38.1,23.6,36.8,35.2,26.3,58,40.1,9.9,11.5,19.8,9.7,14.6,-0.1,0.3,0.2,0.2,0.2
8/11/2021,0.1,0,0.2,1.1,0,0,0.1,1.1,0.2,0.2,0.9,0.3,1.2,1.8,0.6,1.2,1.4,1.2,3.7,4.1,4.2,3.2,4.3,5.1,17,16.5,19,26.9,27.6,31.1,17.5,13.8,19.9,12.8,7.4,8.9,-0.1,0.3,0.2,0.2,0.2
9/11/2021,0.1,0.1,0.1,0.6,0,0.1,0.1,0.6,0.4,,0.5,0.6,0.4,1.5,1.1,0.9,0.9,0.9,3,3.6,3,2.8,3.7,4.9,23.3,31.9,21,23.5,35.9,25.1,25.7,11.2,19.1,17.6,15.1,9.8,-0.2,0.2,0.3,0.2,0.2
10/11/2021,1.2,0.4,0.9,0.1,0.2,0.3,1,3.7,1.2,3.6,3.9,0.7,2.4,2.4,1.6,2,2.1,1.2,3,1.3,3,2.7,1.5,1.8,25.8,32.3,32.5,23,36.9,27.4,19.7,21.4,14.3,26.1,22.3,14.5,-0.1,0.3,0.2,0.3,0.2
11/11/2021,0.1,0,0.3,1.5,0,0.1,0,1.3,0.3,1,0.4,0.3,1,1.3,1.3,1.3,1.1,1,2.9,2.4,2.8,2.5,2.3,2.1,31.6,29.8,32.3,33,33.9,24.6,11.3,11.3,11.9,17.5,8.8,10.2,-0.2,0.3,0.4,0.2,0.2
12/11/2021,0.2,0,0.8,0.2,0,0.6,1.6,0.8,0.4,0.8,0.5,0.8,1.9,1.7,0.9,1.6,1.7,1.3,3,3.1,3.7,2.6,2.9,3.5,15,17.6,117.8,14.1,25.7,31.6,27.1,15.5,,10.4,7.4,11.5,-0.2,0.2,0.2,0.2,0.2
13/11/2021,0.1,0,0,0,0,0.1,0.2,0.1,0.1,0.1,0.2,0.2,0.6,0.1,0.1,0.3,0.9,0.1,2.3,2.3,2.5,2.1,2.2,2.3,27.9,10.2,228,22.3,13,9.9,21.6,11.4,10,7.8,4.5,4.7,-0.2,0.1,0.2,0.2,0.1
14/11/2021,0,0,0.1,0,0,0,0.1,0.2,0.2,0.9,0,0.1,0.5,1,0.7,0.8,0.6,0,2.6,2.6,2.7,2.4,2.6,2.7,16.7,16.5,62.6,11.1,22.4,21.5,14.2,8.1,8.8,6.3,8.4,4.3,-0.2,0.2,0.1,0.1,0.1
15/11/2021,0.1,0.1,0.1,0,0,0,1.8,6.3,0.3,0.1,0.3,0.3,1.6,2,0.8,0.1,1,0.1,2.6,2.5,2.4,2.2,2.4,2.4,20.4,19.9,,13.7,17.5,14.9,20.9,9,,16.4,5.8,6.2,-0.1,0.2,0.1,0.1,0.1
16/11/2021,0.2,0.1,0.3,0,0.1,0.1,0.7,5.3,2.4,0.8,1.6,2.2,1.5,1.9,1.5,1.4,1.7,1.3,2.8,2.9,3.6,2.6,2.9,3.2,16.2,24.9,,22.5,33.4,,9.3,10.1,,14,7.5,,-0.1,0.1,0.1,0.1,0.1
17/11/2021,0,0.1,0.1,0.2,0.1,0.2,0.1,2.7,0.1,0.3,1.5,1.6,1.5,2,0.3,1.6,1.8,1,2.5,3,2.7,2.6,2.9,3.8,24.1,27.7,48,28.5,34.2,,12.9,10.9,11.4,13.2,7.8,,-0.2,0.2,0.1,0.2,0.1
18/11/2021,0.2,1.6,0.2,0.2,1.1,0.2,1.6,6.9,0.5,0.2,7.2,3.2,1.5,2.3,1.4,1.9,2.1,1.3,2.9,4,2.8,2.8,4.1,4.1,29.3,67.1,35.2,32.5,40.9,,27.2,12.4,15.5,19.7,11.5,10.4,-0.1,0.2,0.2,0.2,0.2
19/11/2021,0.2,0.2,0.6,0.6,0.3,0.1,2.3,8.8,2,1.1,10.4,2.8,1.9,3,1.8,2,3.1,1.5,4.4,3.7,2.2,2.8,3,3.4,54.3,58.5,42,46.5,86,,21,16.3,16,14.4,17.3,15.5,0,0.3,0.2,0.3,0.3
20/11/2021,0.2,0.1,1.1,1.2,0.1,0.1,0,0.3,2.7,1.4,0.4,0.5,0.7,0.9,1.4,1.8,1.3,1.1,3.2,2.9,3.1,2.7,2.9,2.8,30.6,36.1,56.1,26.9,50.5,36.7,34.7,16.1,21.6,20.9,14.5,16.5,-0.2,0.3,0.7,0.2,0.2
21/11/2021,0,0,0.1,0.8,0,0.7,0,0.1,,0.9,0,2.2,0.3,0.3,0.1,1.8,0.7,1.3,2.8,2.4,3.1,2.3,2.4,2.2,31.4,22.1,20.1,24.8,17.9,13.3,9.7,6.4,8.7,15.3,7.4,9.9,-0.2,0.2,0.4,0.2,0.1
22/11/2021,0.1,0,0.1,0.6,0,0.5,0,0.4,0,0.6,0.9,1.8,0.1,1.1,0.1,1.1,1.2,1.2,2.4,2.2,2.7,2.3,2.2,2.5,29.7,27,33.2,32.8,27,35,16.1,12.1,13.3,16.8,7,11.5,-0.2,0.2,0.2,0.1,0.1
23/11/2021,0.1,0.1,0.1,0.2,0,0.1,,1.7,0.1,0.8,2,0.6,1.7,1.3,0.1,1.1,1.4,1,2.3,2.2,2.3,2.3,2,2.1,31.5,24.2,28.4,30,25.2,29.1,37.8,10.2,14.8,13.4,5.3,7,-0.2,0.2,0.2,0.2,0.2
24/11/2021,0.1,0.2,0.1,0.2,0.3,0.2,0.4,2.3,0.5,0.4,2.3,1.5,1.8,1.3,0.2,0.8,1.1,0.7,1.7,3,1.8,2.3,3.2,3.3,26.9,33.8,32.7,38.1,34.3,26.8,14.6,21.4,12.1,19.5,11.5,17.7,-0.2,0.2,0.2,0.2,0.2
25/11/2021,0.4,0.5,0.1,0.4,0.2,0.1,0.6,1.9,0.8,0.9,2,0.5,0.7,1.9,1.1,0.8,1.7,1.3,1.6,2.5,1.4,1.7,2.3,2.4,24,23.6,25,24.4,20.2,15,18.7,16.8,10.9,22.8,8,13.6,-0.1,0.3,0.2,0.3,0.2
26/11/2021,0.1,0.1,0.1,1.2,0,0.2,0.1,0.4,0.6,0.8,0.3,0.8,0.2,1.4,1,1.3,0.8,0.9,2.7,2.3,2.8,2.4,2.3,2,22.5,16.8,22.2,27.1,17.6,13.8,26.7,10.5,5.2,23.6,6.1,8,-0.1,0.2,0.5,0.3,0.2
27/11/2021,0,0,0,1.2,0,0.2,0.1,0.1,0.1,1.1,0.1,0.8,0,0.4,-0.1,1.2,0.5,0.6,2.2,2.1,2.2,1.7,2.1,1.9,28.5,30.8,26.1,37.9,25.9,24.8,21.6,11.4,8.1,21.8,10.1,8.1,-0.2,0.2,0.4,0.1,0.1
28/11/2021,0,0,0.1,0.7,0,0.2,0,0.1,0,0.5,0,0.3,0.2,0.7,-0.1,0.9,0.9,0.6,2.5,2.3,2.3,1.9,2.3,2.4,28,28.2,38.1,33.9,30.1,26.7,16.4,14.1,16.1,44,9.8,10,-0.2,0.2,0.3,0.1,0.1
29/11/2021,0.3,0.1,0.1,0.2,0.1,0.1,0.9,1.8,,1.8,1.8,1.1,1.5,1.6,0.3,1.5,1.4,1.2,2.9,2.8,2.7,2.7,3,2.8,37.4,36.4,,27.2,35.1,29.6,27,11.1,,24.5,7.7,11.9,-0.2,0.2,0.2,0.2,0.2
30/11/2021,0.3,0.5,0.1,0.3,0.3,0.4,0.1,1.4,1.9,2.3,1.2,0.5,0.8,1.8,1.1,1.5,1.6,1,2.5,2.1,2,3,1.9,2.6,42.3,41.6,19.5,40.4,38.6,36.8,14.9,10.4,9.5,24.7,9.4,13.2,-0.2,0.2,0.2,0.2,0.2
1/12/2021,0.1,0.7,0.1,0,0.9,0.3,0.2,2.8,0.3,0.2,2.3,0.9,0.7,1.4,0.7,1.6,1.3,1,4.1,5.6,3.4,3.9,5,5.1,14.2,18.8,21.4,14.9,29.3,17.2,19.3,12.4,11.9,21.3,6.5,10.6,-0.2,0.2,0.2,0.2,0.1
2/12/2021,0.1,0.6,0.2,0.4,0.4,0.6,2.1,7.5,0.6,1.6,7.8,3.3,2.1,2.2,1,1.5,2.2,1.1,3.9,5.2,3.9,4,4.6,4.6,24.7,27.1,25.7,22.8,26.9,36.6,32.4,8,12.8,14.6,8.4,9.8,-0.1,0.2,0.2,0.2,0.2
3/12/2021,0.2,0.8,1.5,0.9,0.5,0.5,0.9,7.1,1.6,1.2,4,2.2,1.2,2.2,1.5,1.5,1.8,1.2,3.5,3.6,3.9,2.6,3.9,5,40.1,33.9,39.3,59.3,70.1,41.1,18.9,16.1,17.1,21.6,13.6,20.3,-0.2,0.2,0.4,0.2,0.2
4/12/2021,0.1,0.1,0.1,1.5,0,0.1,0,0.1,0.1,0.5,0.2,0.8,0.4,0.6,0,1.1,0.5,0.7,2.6,2.3,2.6,1.8,2.4,2.5,26.4,21.4,34.2,31.3,25.3,26.1,37.1,17,11.3,21.6,10.3,16.2,-0.1,0.2,0.4,0.2,0.2
5/12/2021,0.1,0,0,0.4,0,0.1,0,0.1,0,0.4,0.1,1.1,0.1,1.1,-0.1,0.6,1,0.6,2.3,2.1,2.6,2,2.1,2,28.3,21.7,34.1,25.4,22.7,19.9,13.7,11.3,16.1,14.8,6.4,12.4,-0.2,0.2,0.4,0.1,0.2
6/12/2021,0.1,0,0.1,0.2,0,0.1,1.5,2.3,0.3,2.4,2.3,2.3,1.8,1.9,0.5,1.6,1.7,1.1,2.6,2.3,2.5,2.4,2.4,3,23.4,26.3,27.9,38.3,23.3,23.3,20.9,8.6,12.2,28.4,,7.8,-0.2,0.2,0.2,0.2,0.2
7/12/2021,0.7,0.2,1.3,0.3,0.1,0.1,1.2,6.4,1.4,1,4.2,1.4,1.9,2,1.7,2.1,1.5,1,3,3.5,3.1,2.7,3.1,2.8,29.7,38.9,30.8,38.8,31.9,23.1,25,14.9,13.5,21.1,,9.4,-0.1,0.3,0.2,0.2,0.2
8/12/2021,0.2,0.1,0.1,0.7,0,0.1,0.3,0.7,0.2,1.1,0.9,0.4,1.3,1.6,0.6,1,1,0.8,2,1.6,2.1,1.4,2,1.5,30.4,21,31.1,24.4,32.3,20,9.2,14.8,20.4,14,7.8,11.9,-0.1,0.2,0.2,0.2,0.1
9/12/2021,0.2,0,0.8,0.6,0,0.1,1,2.1,,2.4,1.7,1.4,1.1,1.3,0.8,1.4,1.2,1.2,2.4,3.3,2.8,2.1,3.2,3.8,18.4,20.9,22.4,19.2,26.9,20.8,29.9,6.6,13.6,19.7,10.9,10.2,-0.2,0.3,0.3,0.2,0.2
10/12/2021,0.3,0.1,1.8,0,0,0.1,0.8,1.4,0.5,1.8,0.7,1,1,1.2,1,1.1,1.2,0.4,2,1.9,2.6,1.6,1.9,2,15.7,20,20.6,13.5,34.5,16.5,18.4,7.1,7.6,12.5,8.2,7.8,-0.2,0.2,0.2,0.2,0.2
11/12/2021,0.4,0,1,0.7,0,0.2,0.3,0.1,0.3,0.7,0.2,0.5,0.7,0.7,1.1,0.4,0.4,0.7,1.6,1.6,2,1.7,1.6,1.6,29.6,19.1,33.2,27.3,15,29.2,8.5,15,11.6,18.2,9,6.2,-0.2,0.2,0.1,0.2,0.1
12/12/2021,0.5,0.1,0.6,0.4,0.1,0.3,0.3,0.5,0.4,0.6,0.1,0.6,0.9,0.6,0.7,0.6,0.3,0.6,1.9,2,1.8,1.5,2.1,2.6,25.2,25.1,31,28.3,19.2,34.6,22.7,8.4,13.3,8.5,8,6.8,-0.2,0.2,0.4,0.1,0.1
13/12/2021,0.1,0,0.5,0.1,0.1,0.4,1,1,0.3,1.8,0.7,1.1,1.2,1.7,0.6,1.1,1.4,0.9,2.5,3.4,2.8,2,3.3,3.6,25.2,29.5,35.6,24.7,60.6,30.5,14.8,10.6,18.5,18,10.8,10.1,-0.2,0.2,0.2,0.2,0.2
14/12/2021,0.2,0.1,0.1,0.2,0.1,0.3,2.1,5.5,0.7,5.1,7.6,3.2,1.4,1.7,0.8,1.5,1.5,1.3,2.6,3.5,2.6,2.7,3.5,5,30.4,44.1,22.2,31.7,48.5,,15.9,10.7,9.3,18.2,10.4,11.8,-0.2,0.2,0.3,0.2,0.2
15/12/2021,0.5,0.5,1.8,0.6,1.3,0.1,2.3,4.4,5.6,3.8,2.6,2.9,1.3,1.5,1.7,2.2,1.4,1.1,3.8,6.1,3.3,3.5,5.5,4,56.7,63.5,47.1,44.4,41.6,,19.1,13.3,15.5,19.2,12.3,9.2,-0.1,0.2,0.4,0.2,0.2
16/12/2021,0.1,0,0.1,0.9,0.1,0.2,,0.6,0.1,0.4,0.3,0.7,0.8,2,0.6,1.1,0.8,1.2,3.2,2.9,3.3,2.4,3,4,,29.2,31.8,33.3,49.3,28.6,,11.5,14.7,22.8,12.1,13.1,-0.2,0.2,0.3,0.2,0.2
